workflow_blob_url,line_number,weakness_type,evidence,explanation
https://github.com/adafruit/Adafruit_CircuitPython_BLE_Heart_Rate/blob/5fbc3992d9063faa434faaf3edf24510479f42d6/.github/workflows/failure-help-text.yml,8,Privileged Trigger Weakness (PTW),on: workflow_run,"Privileged trigger 'workflow_run' combined with privileged trigger with broad/default token permissions, allowing untrusted actors to influence a write-capable workflow context."
https://github.com/adafruit/Adafruit_CircuitPython_BLE_Heart_Rate/blob/5fbc3992d9063faa434faaf3edf24510479f42d6/.github/workflows/failure-help-text.yml,19,GitHub Runner Compatibility Weakness (GRCW),uses: adafruit/circuitpython-action-library-ci-failed@v1,"adafruit/circuitpython-action-library-ci-failed@v1 uses a deprecated Node.js 12/16 runtime, incompatible with current GitHub-hosted runners."
https://github.com/microsoft/aitour-azure-openai-assistants/blob/f2df2074da3a46a9c2c0c52428f1c799fa39d5fd/.github/workflows/auto_add_to_project.yml,13,Unpinned Dependency Weakness (UDW),uses: actions/add-to-project@v1.0.2,"Action referenced by mutable version 'v1.0.2' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/microsoft/aitour-azure-openai-assistants/blob/f2df2074da3a46a9c2c0c52428f1c799fa39d5fd/.github/workflows/auto_add_to_project.yml,19,Excessive Permission Weakness (EPW),"permissions: / issues: write / steps: / - run: gh issue edit ""$NUMBER"" --add-label ""$LABELS"" / env:",Permissions grant write scopes broader than needed (or write-all); a compromised step could abuse the GITHUB_TOKEN.
https://github.com/puppetlabs/puppetlabs-selinux_core/blob/915e5b0e90f48e7beb153c40ceb0ea0328d3b6b3/.github/workflows/unit_tests.yaml,13,Unpinned Dependency Weakness (UDW),uses: puppetlabs/phoenix-github-actions/.github/workflows/unit_tests_with_nightly_puppet_gem.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/puppetlabs/puppetlabs-selinux_core/blob/915e5b0e90f48e7beb153c40ceb0ea0328d3b6b3/.github/workflows/unit_tests.yaml,16,Unpinned Dependency Weakness (UDW),uses: puppetlabs/phoenix-github-actions/.github/workflows/unit_tests_with_released_puppet_gem.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/puppetlabs/puppetlabs-selinux_core/blob/915e5b0e90f48e7beb153c40ceb0ea0328d3b6b3/.github/workflows/unit_tests.yaml,4,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,22,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,24,Unpinned Dependency Weakness (UDW),uses: actions/setup-python@v5,"Action referenced by mutable version 'v5' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,30,Unpinned Dependency Weakness (UDW),uses: pre-commit/action@v3.0.1,"Action referenced by mutable version 'v3.0.1' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,32,Unpinned Dependency Weakness (UDW),uses: py-actions/py-dependency-install@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,61,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,63,Unpinned Dependency Weakness (UDW),uses: actions/setup-python@v5,"Action referenced by mutable version 'v5' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,69,Unpinned Dependency Weakness (UDW),uses: py-actions/py-dependency-install@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,78,Unpinned Dependency Weakness (UDW),uses: codecov/codecov-action@v5,"Action referenced by mutable version 'v5' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,92,Unpinned Dependency Weakness (UDW),uses: re-actors/alls-green@release/v1,"Action referenced by mutable version 'release/v1' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,105,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,107,Unpinned Dependency Weakness (UDW),uses: actions/setup-python@v5,"Action referenced by mutable version 'v5' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,117,Unpinned Dependency Weakness (UDW),uses: aio-libs/create-release@v1.6.6,"Action referenced by mutable version 'v1.6.6' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,30,Known Vulnerable Component Weakness (KVCW),uses: pre-commit/action@v3.0.1,"Workflow uses vulnerable action pre-commit/action@v3.0.1 (kvcw_reason=direct; scanner findings at versions: 2c7b3805fd2a0fd8c1884dcaebf91fc102a13ecd, v3.0.1; categories: input_injection)."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,78,Known Vulnerable Component Weakness (KVCW),uses: codecov/codecov-action@v5,Workflow uses vulnerable action codecov/codecov-action@v5 (kvcw_reason=direct; scanner findings at versions: v5; categories: input_injection).
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,92,Known Vulnerable Component Weakness (KVCW),uses: re-actors/alls-green@release/v1,Workflow uses vulnerable action re-actors/alls-green@release/v1 (kvcw_reason=direct; scanner findings at versions: release/v1; categories: input_injection).
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,117,Known Vulnerable Component Weakness (KVCW),uses: aio-libs/create-release@v1.6.6,"Workflow uses aio-libs/create-release@v1.6.6 which nests vulnerable action(s) pypa/gh-action-pypi-publish (kvcw_reason=transitive; affected parent versions: v1.6.6; nested: pypa/gh-action-pypi-publish@v1.5.0; edge: aio-libs/create-release@v1.6.6 -> pypa/gh-action-pypi-publish@v1.5.0). Label only for this parent version, not all versions."
https://github.com/aio-libs/aiohttp-debugtoolbar/blob/84ec09e5adc2c7ae57c9e033295db408c48ae649/.github/workflows/ci.yml,37,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/microsoft/ignite25-LAB587-windows-365-ai-lab-improved-windows-search-and-click-to-do-in-action/blob/9498e8ffa1ea8d092f4e841c936af0ab3032e9b7/.github/workflows/add-to-project.yml,14,Unpinned Dependency Weakness (UDW),uses: actions/add-to-project@v1.0.2,"Action referenced by mutable version 'v1.0.2' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/jenkinsci/ant-plugin/blob/0aa1a334f41bdb1fd985b51f12af24baf2a0d7a3/.github/workflows/cd.yaml,12,Unpinned Dependency Weakness (UDW),uses: jenkins-infra/github-reusable-workflows/.github/workflows/maven-cd.yml@v1,"Action referenced by mutable version 'v1' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/jenkinsci/ant-plugin/blob/0aa1a334f41bdb1fd985b51f12af24baf2a0d7a3/.github/workflows/cd.yaml,4,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,52,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v3,"Action referenced by mutable version 'v3' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,56,Unpinned Dependency Weakness (UDW),uses: ruby/setup-ruby@v1,"Action referenced by mutable version 'v1' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,78,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v3,"Action referenced by mutable version 'v3' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,142,Unpinned Dependency Weakness (UDW),uses: actions/github-script@v6,"Action referenced by mutable version 'v6' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,177,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v3,"Action referenced by mutable version 'v3' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,181,Unpinned Dependency Weakness (UDW),uses: ruby/setup-ruby@v1,"Action referenced by mutable version 'v1' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,33,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,52,GitHub Runner Compatibility Weakness (GRCW),uses: actions/checkout@v3,"actions/checkout@v3 uses the deprecated Node.js 16 runtime (EOL September 2023), incompatible with current GitHub-hosted runners."
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,78,GitHub Runner Compatibility Weakness (GRCW),uses: actions/checkout@v3,"actions/checkout@v3 uses the deprecated Node.js 16 runtime (EOL September 2023), incompatible with current GitHub-hosted runners."
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,177,GitHub Runner Compatibility Weakness (GRCW),uses: actions/checkout@v3,"actions/checkout@v3 uses the deprecated Node.js 16 runtime (EOL September 2023), incompatible with current GitHub-hosted runners."
https://github.com/simp/pupmod-simp-vsftpd/blob/ea4a582e3b47d6869c32d7fead7297230c11a8c1/.github/workflows/tag_deploy.yml,60,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/symfony/sms77-notifier/blob/d70e0af141cf94be1833b1ce363b427f430f7f5c/.github/workflows/close-pull-request.yml,11,Unpinned Dependency Weakness (UDW),uses: superbrothers/close-pull-request@v3,"Action referenced by mutable version 'v3' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/symfony/sms77-notifier/blob/d70e0af141cf94be1833b1ce363b427f430f7f5c/.github/workflows/close-pull-request.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/symfony/sms77-notifier/blob/d70e0af141cf94be1833b1ce363b427f430f7f5c/.github/workflows/close-pull-request.yml,4,Privileged Trigger Weakness (PTW),on: pull_request_target,"Privileged trigger 'pull_request_target' combined with privileged trigger with broad/default token permissions, allowing untrusted actors to influence a write-capable workflow context."
https://github.com/symfony/sms77-notifier/blob/d70e0af141cf94be1833b1ce363b427f430f7f5c/.github/workflows/close-pull-request.yml,11,GitHub Runner Compatibility Weakness (GRCW),uses: superbrothers/close-pull-request@v3,"superbrothers/close-pull-request@v3 uses a deprecated Node.js 12/16 runtime, incompatible with current GitHub-hosted runners."
https://github.com/rocket-pool/lighthouse/blob/564d7da656803f5e06e53a303972580be54500bf/.github/workflows/publish-crate.yml,33,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v2,"Action referenced by mutable version 'v2' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/rocket-pool/lighthouse/blob/564d7da656803f5e06e53a303972580be54500bf/.github/workflows/publish-crate.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/rocket-pool/lighthouse/blob/564d7da656803f5e06e53a303972580be54500bf/.github/workflows/publish-crate.yml,33,GitHub Runner Compatibility Weakness (GRCW),uses: actions/checkout@v2,"actions/checkout@v2 uses the deprecated Node.js 12 runtime, incompatible with current GitHub-hosted runners."
https://github.com/rocket-pool/lighthouse/blob/564d7da656803f5e06e53a303972580be54500bf/.github/workflows/publish-crate.yml,22,GitHub Runner Compatibility Weakness (GRCW),"run: echo ""::set-output name=TAG::$(echo ${GITHUB_REF#refs/tags/})""","Uses removed workflow command (::set-output/::save-state), incompatible with current runners."
https://github.com/rocket-pool/lighthouse/blob/564d7da656803f5e06e53a303972580be54500bf/.github/workflows/publish-crate.yml,1,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,93,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,121,Unpinned Dependency Weakness (UDW),uses: actions/cache@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,28,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,111,Injection Weakness (IW),gcc-${{ inputs.gcc-major-version }} \,"Untrusted input expanded inside a run/env context via ${{ }}, enabling command injection."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,112,Injection Weakness (IW),g++-${{ inputs.gcc-major-version }} \,"Untrusted input expanded inside a run/env context via ${{ }}, enabling command injection."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,113,Injection Weakness (IW),gcc-${{ inputs.gcc-major-version }}-${{ matrix.gnu-arch }}-linux-gnu${{ matrix.gnu-abi}} \,"Untrusted input expanded inside a run/env context via ${{ }}, enabling command injection."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,114,Injection Weakness (IW),g++-${{ inputs.gcc-major-version }}-${{ matrix.gnu-arch }}-linux-gnu${{ matrix.gnu-abi}} \,"Untrusted input expanded inside a run/env context via ${{ }}, enabling command injection."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,116,Injection Weakness (IW),sudo update-alternatives --install /usr/bin/gcc gcc /usr/bin/gcc-${{ inputs.gcc-major-version }} 100 --slave /usr/bin/g+,"Untrusted input expanded inside a run/env context via ${{ }}, enabling command injection."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,177,Injection Weakness (IW),CC=${{ matrix.gnu-arch }}-linux-gnu${{ matrix.gnu-abi}}-gcc-${{ inputs.gcc-major-version }},"Untrusted input expanded inside a run/env context via ${{ }}, enabling command injection."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,178,Injection Weakness (IW),CXX=${{ matrix.gnu-arch }}-linux-gnu${{ matrix.gnu-abi}}-g++-${{ inputs.gcc-major-version }},"Untrusted input expanded inside a run/env context via ${{ }}, enabling command injection."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,179,Injection Weakness (IW),${{ inputs.extra-conf-options }} ${{ inputs.configure-arguments }} || (,"Untrusted input expanded inside a run/env context via ${{ }}, enabling command injection."
https://github.com/openjdk/wakefield/blob/9ebb5d42d43a743cf3a5197c7dabe46ac8120474/.github/workflows/build-cross-compile.yml,40,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/signalapp/Signal-Calling-Service/blob/4c1abc077160c1ae0ae2170571bacf5cb7df4be4/.github/workflows/ci.yml,15,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/signalapp/Signal-Calling-Service/blob/4c1abc077160c1ae0ae2170571bacf5cb7df4be4/.github/workflows/ci.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/signalapp/Signal-Calling-Service/blob/4c1abc077160c1ae0ae2170571bacf5cb7df4be4/.github/workflows/ci.yml,22,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/puppetlabs/puppetlabs-stdlib/blob/32ca52a1d6b8a9659c6ec69ebcb8f756a85634c3/.github/workflows/nightly.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/puppetlabs/puppetlabs-stdlib/blob/32ca52a1d6b8a9659c6ec69ebcb8f756a85634c3/.github/workflows/nightly.yml,10,Unpinned Dependency Weakness (UDW),uses: puppetlabs/cat-github-actions/.github/workflows/module_ci.yml@main,"External reusable workflow referenced by the floating @main branch, not a pinned commit SHA."
https://github.com/puppetlabs/puppetlabs-stdlib/blob/32ca52a1d6b8a9659c6ec69ebcb8f756a85634c3/.github/workflows/nightly.yml,11,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow module_ci.yml, exposing every secret."
https://github.com/puppetlabs/puppetlabs-stdlib/blob/32ca52a1d6b8a9659c6ec69ebcb8f756a85634c3/.github/workflows/nightly.yml,15,Unpinned Dependency Weakness (UDW),uses: puppetlabs/cat-github-actions/.github/workflows/module_acceptance.yml@main,"External reusable workflow referenced by the floating @main branch, not a pinned commit SHA."
https://github.com/puppetlabs/puppetlabs-stdlib/blob/32ca52a1d6b8a9659c6ec69ebcb8f756a85634c3/.github/workflows/nightly.yml,16,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow module_acceptance.yml, exposing every secret."
